Year,Region,Crop,Season,Yield_kg_per_ha,Area_ha,Production_tonnes,Rainfall_mm,Avg_Temp_C,Fertilizer_kg_per_ha
2022,Bihar,Groundnut,Kharif,1290.3,832.7,1074.43,831.6,28.3,148.3
2022,Bihar,Groundnut,Rabi,1330.2,979.0,1302.27,89.4,16.3,133.0
2022,Bihar,Groundnut,Zaid,1191.1,898.6,1070.32,233.0,24.3,153.1
2022,Gujarat,Rice,Kharif,3639.0,4838.9,17608.76,872.4,26.8,145.1
2022,Gujarat,Rice,Rabi,1120.5,4648.3,5208.42,41.9,11.2,134.8
2022,Gujarat,Rice,Zaid,1401.4,5066.8,7100.61,147.1,29.7,131.7
2022,Gujarat,Wheat,Kharif,600.7,4749.3,2852.9,918.3,22.3,146.4
2022,Gujarat,Wheat,Rabi,3825.3,5011.5,19170.49,105.1,18.3,132.0
2022,Gujarat,Wheat,Zaid,910.9,4037.0,3677.3,113.6,23.3,210.8
2022,Gujarat,Maize,Kharif,3152.5,2297.6,7243.18,864.7,30.1,119.1
2022,Gujarat,Maize,Rabi,2292.3,2313.9,5304.15,30.0,11.4,146.8
2022,Gujarat,Maize,Zaid,2905.5,2555.5,7425.01,30.0,27.6,154.8
2022,Gujarat,Cotton,Kharif,593.9,2077.8,1234.01,1005.4,27.0,97.5
2022,Gujarat,Cotton,Rabi,422.4,2343.6,989.94,99.1,17.1,137.3
2022,Gujarat,Sugarcane,Kharif,109221.4,932.1,101805.27,829.3,29.1,157.4
2022,Gujarat,Sugarcane,Rabi,96118.6,1143.6,109921.23,30.0,11.1,131.0
2022,Gujarat,Sugarcane,Zaid,96360.7,938.5,90434.52,101.5,28.9,156.8
2022,Gujarat,Pulses,Kharif,966.3,1897.5,1833.55,870.8,20.7,157.1
2022,Gujarat,Pulses,Rabi,1293.1,1801.9,2330.04,134.1,23.5,155.0
2022,Gujarat,Pulses,Zaid,714.0,2102.7,1501.33,97.6,26.2,98.1
2022,Gujarat,Soybean,Kharif,1360.8,1508.4,2052.63,852.8,22.7,147.3
2022,Gujarat,Groundnut,Kharif,2038.4,1063.7,2168.25,903.3,28.6,129.5
2022,Gujarat,Groundnut,Rabi,1512.6,1102.9,1668.25,235.6,20.0,112.4
2022,Gujarat,Groundnut,Zaid,1343.4,1131.6,1520.19,269.3,30.2,126.4
2022,Telangana,Rice,Kharif,3134.7,4236.4,13279.84,770.5,25.3,155.7
2022,Telangana,Rice,Rabi,913.7,4386.3,4007.76,245.8,11.3,127.0
2022,Telangana,Rice,Zaid,1273.4,4721.0,6011.72,69.5,24.3,164.0
2022,Telangana,Wheat,Kharif,489.8,3469.8,1699.51,835.7,26.0,122.6
2022,Telangana,Wheat,Rabi,3310.1,3958.8,13104.02,89.1,13.9,170.7
2022,Telangana,Wheat,Zaid,784.7,3521.9,2763.63,261.4,25.5,148.0
2022,Telangana,Maize,Kharif,2344.2,2046.8,4798.11,961.4,30.9,146.9
2022,Telangana,Maize,Rabi,1761.2,2039.7,3592.32,81.4,11.2,131.2
2022,Telangana,Maize,Zaid,2346.8,2116.5,4967.0,177.2,31.3,130.5
2022,Telangana,Cotton,Kharif,563.7,1710.4,964.15,975.8,28.1,167.3
2022,Telangana,Cotton,Rabi,323.6,1890.4,611.73,30.0,12.0,123.1
2022,Telangana,Sugarcane,Kharif,77044.2,899.0,69262.74,762.2,33.0,117.5
2022,Telangana,Sugarcane,Rabi,76321.5,926.8,70734.77,113.1,17.6,142.3
2022,Telangana,Sugarcane,Zaid,62310.5,918.8,57250.89,36.8,29.9,112.5
2022,Telangana,Pulses,Kharif,966.8,1420.0,1372.86,862.9,28.5,113.4
2022,Telangana,Pulses,Rabi,1182.7,1516.9,1794.04,168.6,20.0,144.2
2022,Telangana,Pulses,Zaid,704.2,1496.9,1054.12,152.3,30.2,123.0
2022,Telangana,Soybean,Kharif,1179.2,1202.1,1417.52,807.1,33.0,151.0
2022,Telangana,Groundnut,Kharif,1883.4,1025.6,1931.62,723.6,34.3,157.7
2022,Telangana,Groundnut,Rabi,1480.4,885.8,1311.34,103.8,18.0,101.4
2022,Telangana,Groundnut,Zaid,1345.7,1086.7,1462.37,186.7,24.7,97.1
2022,Chhattisgarh,Rice,Kharif,1901.1,3126.1,5943.03,815.9,28.4,140.6
2022,Chhattisgarh,Rice,Rabi,741.3,3956.0,2932.58,184.8,18.8,142.9
2022,Chhattisgarh,Rice,Zaid,1167.0,3562.0,4156.85,42.0,25.6,192.6
2022,Chhattisgarh,Wheat,Kharif,434.7,3066.1,1332.83,740.0,29.8,159.9
2022,Chhattisgarh,Wheat,Rabi,2625.5,3241.2,8509.77,146.1,20.9,140.0
2022,Chhattisgarh,Wheat,Zaid,636.2,2719.1,1729.89,30.0,28.9,110.0
2022,Chhattisgarh,Maize,Kharif,2326.2,1868.5,4346.5,868.7,25.0,180.6
2022,Chhattisgarh,Maize,Rabi,1778.6,1716.4,3052.79,151.4,18.5,183.7
2022,Chhattisgarh,Maize,Zaid,1974.4,1968.4,3886.41,180.3,25.0,153.0
2022,Chhattisgarh,Cotton,Kharif,441.4,1362.3,601.32,863.7,24.9,154.0
2022,Chhattisgarh,Cotton,Rabi,232.9,1315.2,306.31,211.5,15.2,126.3
2022,Chhattisgarh,Sugarcane,Kharif,61502.4,665.0,40899.1,917.0,22.3,126.3
2022,Chhattisgarh,Sugarcane,Rabi,63508.1,734.2,46627.65,104.9,19.4,118.5
2022,Chhattisgarh,Sugarcane,Zaid,64964.1,804.2,52244.13,135.5,30.7,136.6
2022,Chhattisgarh,Pulses,Kharif,707.4,1319.6,933.49,982.7,27.0,142.9
2022,Chhattisgarh,Pulses,Rabi,1025.5,1109.6,1137.89,30.0,17.9,129.6
2022,Chhattisgarh,Pulses,Zaid,494.7,1188.9,588.15,30.0,29.5,117.7
2022,Chhattisgarh,Soybean,Kharif,858.6,908.0,779.61,855.5,25.9,143.8
2022,Chhattisgarh,Groundnut,Kharif,1444.7,860.8,1243.6,908.3,30.9,170.5
2022,Chhattisgarh,Groundnut,Rabi,1401.2,689.2,965.71,91.5,21.9,154.2
2022,Chhattisgarh,Groundnut,Zaid,877.4,746.6,655.07,120.5,32.1,165.5
2023,Punjab,Rice,Kharif,3771.4,7053.1,26600.06,918.4,31.0,144.0
2023,Punjab,Rice,Rabi,1630.6,6677.4,10888.17,342.9,18.1,158.1
2023,Punjab,Rice,Zaid,1885.4,5729.6,10802.59,311.0,30.3,160.6
2023,Punjab,Wheat,Kharif,742.7,6068.5,4507.07,762.5,29.7,102.3
2023,Punjab,Wheat,Rabi,5226.5,5368.6,28058.99,156.2,14.8,172.6
2023,Punjab,Wheat,Zaid,1187.1,5270.8,6256.97,222.4,32.6,148.0
2023,Punjab,Maize,Kharif,4550.6,2743.5,12484.57,860.7,24.1,123.6
2023,Punjab,Maize,Rabi,2746.7,3624.6,9955.69,112.4,18.8,139.0
2023,Punjab,Maize,Zaid,3732.4,2716.6,10139.44,127.5,29.2,146.1
2023,Punjab,Cotton,Kharif,812.1,2643.2,2146.54,840.2,24.6,142.2
2023,Punjab,Cotton,Rabi,491.6,2934.6,1442.65,62.6,19.9,112.5
2023,Punjab,Sugarcane,Kharif,117556.4,1173.4,137940.68,791.5,25.3,166.6
2023,Punjab,Sugarcane,Rabi,127586.1,1176.3,150079.53,51.1,15.4,166.6
2023,Punjab,Sugarcane,Zaid,97807.9,1378.6,134837.97,156.3,27.4,114.2
2023,Punjab,Pulses,Kharif,1398.3,2154.4,3012.5,783.0,29.4,109.2
2023,Punjab,Pulses,Rabi,1748.4,2468.5,4315.93,58.2,21.5,177.5
2023,Punjab,Pulses,Zaid,912.2,2043.7,1864.26,30.0,28.1,185.4
2023,Punjab,Soybean,Kharif,1649.0,1648.4,2718.21,916.8,31.3,125.7
2023,Punjab,Groundnut,Kharif,2587.8,1430.6,3702.11,926.5,21.6,136.4
2023,Punjab,Groundnut,Rabi,2467.1,1327.9,3276.06,296.7,23.7,117.9
2023,Punjab,Groundnut,Zaid,1830.2,1249.0,2285.92,50.3,25.8,131.4
2023,Haryana,Rice,Kharif,3600.8,6571.8,23663.74,804.7,27.5,117.0
2023,Haryana,Rice,Rabi,1329.6,5500.7,7313.73,30.0,12.2,162.3
2023,Haryana,Rice,Zaid,1599.3,6345.5,10148.36,30.0,31.4,136.2
2023,Haryana,Wheat,Kharif,725.6,5107.3,3705.86,885.1,24.0,130.1
2023,Haryana,Wheat,Rabi,5433.0,5304.7,28820.44,44.9,20.9,132.4
2023,Haryana,Wheat,Zaid,903.1,4364.8,3941.85,276.2,31.9,136.4
2023,Haryana,Maize,Kharif,4116.4,2898.8,11932.62,881.0,31.2,113.1
2023,Haryana,Maize,Rabi,2517.5,2900.2,7301.25,196.6,12.6,100.4
2023,Haryana,Maize,Zaid,3113.9,2639.8,8220.07,89.8,26.3,112.6
2023,Haryana,Cotton,Kharif,817.6,2485.6,2032.23,999.4,32.7,109.7
2023,Haryana,Cotton,Rabi,506.9,2652.4,1344.5,30.0,16.6,107.4
2023,Haryana,Sugarcane,Kharif,99073.7,1063.4,105354.97,718.7,32.3,140.4
2023,Haryana,Sugarcane,Rabi,96577.7,1312.3,126738.92,30.0,17.7,187.0
2023,Haryana,Sugarcane,Zaid,98887.6,1215.5,120197.88,93.8,25.8,118.1
2023,Haryana,Pulses,Kharif,1165.2,2107.1,2455.19,952.8,27.3,164.2
2023,Haryana,Pulses,Rabi,1543.3,1796.7,2772.85,124.2,20.4,112.0
2023,Haryana,Pulses,Zaid,989.6,2246.4,2223.04,34.9,26.2,152.4
2023,Haryana,Soybean,Kharif,1675.4,1630.0,2730.9,901.4,24.3,119.0
2023,Haryana,Groundnut,Kharif,2353.0,1353.8,3185.49,765.5,26.8,84.9
2023,Haryana,Groundnut,Rabi,2254.9,1478.9,3334.77,30.0,16.8,112.6
2023,Haryana,Groundnut,Zaid,1803.8,1410.6,2544.44,40.9,27.5,147.7
2023,Uttar Pradesh,Rice,Kharif,2812.3,5534.8,15565.52,861.2,34.1,149.0
2023,Uttar Pradesh,Rice,Rabi,1079.4,4264.8,4603.43,141.1,16.9,158.5
2023,Uttar Pradesh,Rice,Zaid,1458.4,5096.0,7432.01,33.4,27.8,128.6
2023,Uttar Pradesh,Wheat,Kharif,567.1,4688.9,2659.08,883.7,24.4,141.4
2023,Uttar Pradesh,Wheat,Rabi,3945.3,4470.6,17637.86,134.9,15.2,156.0
2023,Uttar Pradesh,Wheat,Zaid,896.1,3828.5,3430.72,38.3,32.3,132.1
2023,Uttar Pradesh,Maize,Kharif,3126.6,2632.1,8229.52,967.3,29.4,164.7
2023,Uttar Pradesh,Maize,Rabi,2085.6,2285.6,4766.85,47.5,17.0,125.4
2023,Uttar Pradesh,Maize,Zaid,2649.3,2716.5,7196.82,30.0,28.9,126.2
2023,Uttar Pradesh,Cotton,Kharif,561.8,2231.0,1253.38,872.8,22.2,164.5
2023,Uttar Pradesh,Cotton,Rabi,346.1,2094.9,725.04,188.6,24.2,120.3
2023,Uttar Pradesh,Sugarcane,Kharif,92328.1,1070.9,98874.16,763.0,35.0,126.8
2023,Uttar Pradesh,Sugarcane,Rabi,88751.4,989.4,87810.64,111.5,19.2,151.4
2023,Uttar Pradesh,Sugarcane,Zaid,71570.9,962.1,68858.36,82.2,26.4,155.5
2023,Uttar Pradesh,Pulses,Kharif,1100.8,1682.6,1852.21,858.9,24.2,157.9
2023,Uttar Pradesh,Pulses,Rabi,1362.3,1548.3,2109.25,101.1,20.1,128.9
2023,Uttar Pradesh,Pulses,Zaid,741.1,2013.3,1492.06,116.4,26.7,185.2
2023,Uttar Pradesh,Soybean,Kharif,1373.7,1134.3,1558.19,803.9,27.6,135.9
2023,Uttar Pradesh,Groundnut,Kharif,1961.5,1199.5,2352.82,856.1,23.0,114.1
2023,Uttar Pradesh,Groundnut,Rabi,1698.6,1117.1,1897.51,30.0,13.9,158.4
2023,Uttar Pradesh,Groundnut,Zaid,1254.4,1083.2,1358.77,101.2,22.8,187.5
2023,Madhya Pradesh,Rice,Kharif,2814.6,4513.4,12703.42,803.9,26.5,157.1
2023,Madhya Pradesh,Rice,Rabi,1043.3,4107.9,4285.77,263.0,12.1,136.3
2023,Madhya Pradesh,Rice,Zaid,1235.1,3769.1,4655.22,83.2,31.4,171.9
2023,Madhya Pradesh,Wheat,Kharif,521.9,3703.0,1932.6,937.9,28.1,150.8
2023,Madhya Pradesh,Wheat,Rabi,3319.8,3701.8,12289.24,30.0,16.5,136.8
2023,Madhya Pradesh,Wheat,Zaid,762.2,3283.5,2502.68,221.4,33.1,139.1
2023,Madhya Pradesh,Maize,Kharif,2746.2,1967.9,5404.25,975.4,23.2,123.4
2023,Madhya Pradesh,Maize,Rabi,1781.4,1884.2,3356.51,184.7,12.5,146.5
2023,Madhya Pradesh,Maize,Zaid,2181.1,2187.1,4770.28,143.7,26.9,152.6
2023,Madhya Pradesh,Cotton,Kharif,525.6,1951.6,1025.76,957.0,32.4,114.2
2023,Madhya Pradesh,Cotton,Rabi,313.5,1947.9,610.67,68.7,12.6,148.3
2023,Madhya Pradesh,Sugarcane,Kharif,78001.8,892.2,69593.21,795.6,29.5,136.6
2023,Madhya Pradesh,Sugarcane,Rabi,70663.1,791.5,55929.84,163.9,21.9,143.4
2023,Madhya Pradesh,Sugarcane,Zaid,66019.5,909.4,60038.13,160.8,23.7,98.3
2023,Madhya Pradesh,Pulses,Kharif,853.1,1511.3,1289.29,768.7,23.6,106.5
2023,Madhya Pradesh,Pulses,Rabi,1173.0,1490.9,1748.83,93.9,19.6,127.5
2023,Madhya Pradesh,Pulses,Zaid,631.0,1428.1,901.13,233.2,23.8,162.5
2023,Madhya Pradesh,Soybean,Kharif,1225.8,982.8,1204.72,778.2,26.7,125.1
2023,Madhya Pradesh,Groundnut,Kharif,1694.3,911.5,1544.35,908.9,27.2,164.3
2023,Madhya Pradesh,Groundnut,Rabi,1365.2,915.2,1249.43,70.5,21.4,110.5
2023,Madhya Pradesh,Groundnut,Zaid,1322.4,826.3,1092.7,30.0,26.9,108.3
2023,Rajasthan,Rice,Kharif,2057.1,3682.8,7575.89,897.9,26.3,130.7
2023,Rajasthan,Rice,Rabi,772.3,3149.5,2432.36,92.3,19.6,123.4
2023,Rajasthan,Rice,Zaid,1043.6,3383.1,3530.6,94.8,36.6,147.5
2023,Rajasthan,Wheat,Kharif,399.2,3171.5,1266.06,767.2,27.3,147.4
2023,Rajasthan,Wheat,Rabi,2910.2,2839.1,8262.35,30.0,18.7,115.1
2023,Rajasthan,Wheat,Zaid,546.2,2921.2,1595.56,129.7,29.2,173.0
2023,Rajasthan,Maize,Kharif,2272.2,1820.4,4136.31,777.5,29.6,170.6
2023,Rajasthan,Maize,Rabi,1612.9,1807.3,2914.99,57.5,17.8,131.0
2023,Rajasthan,Maize,Zaid,2072.1,1569.9,3252.99,30.0,30.4,144.4
2023,Rajasthan,Cotton,Kharif,379.4,1555.6,590.19,992.9,31.8,152.3
2023,Rajasthan,Cotton,Rabi,237.9,1451.0,345.19,234.0,14.9,172.3
2023,Rajasthan,Sugarcane,Kharif,65029.1,753.0,48966.91,1053.2,19.9,148.5
2023,Rajasthan,Sugarcane,Rabi,57543.1,667.4,38404.26,114.0,20.7,96.5
2023,Rajasthan,Sugarcane,Zaid,55599.5,600.5,33387.5,213.4,28.1,119.9
2023,Rajasthan,Pulses,Kharif,740.1,1292.1,956.28,886.8,27.3,141.7
2023,Rajasthan,Pulses,Rabi,986.4,1157.8,1142.05,164.1,15.1,157.4
2023,Rajasthan,Pulses,Zaid,501.6,1217.5,610.7,38.1,18.2,169.9
2023,Rajasthan,Soybean,Kharif,850.3,879.5,747.84,975.3,29.2,154.5
2023,Rajasthan,Groundnut,Kharif,1386.2,693.6,961.47,942.5,25.1,156.4
2023,Rajasthan,Groundnut,Rabi,1153.5,856.1,987.51,112.3,17.7,167.8
2023,Rajasthan,Groundnut,Zaid,1090.8,850.9,928.16,232.2,32.3,131.5
2023,Maharashtra,Rice,Kharif,2574.9,4123.1,10616.57,845.3,32.4,135.2
2023,Maharashtra,Rice,Rabi,934.8,3742.3,3498.3,223.1,19.5,139.1
2023,Maharashtra,Rice,Zaid,1290.3,3559.8,4593.21,167.4,34.4,128.3
2023,Maharashtra,Wheat,Kharif,517.2,3178.5,1643.92,942.5,24.5,115.9
2023,Maharashtra,Wheat,Rabi,3124.3,3137.9,9803.74,123.6,17.1,146.1
2023,Maharashtra,Wheat,Zaid,702.6,3514.0,2468.94,30.0,27.1,178.6
2023,Maharashtra,Maize,Kharif,2756.2,1789.1,4931.12,951.3,27.4,110.6
2023,Maharashtra,Maize,Rabi,2030.9,2073.0,4210.06,70.2,14.6,130.3
2023,Maharashtra,Maize,Zaid,2313.9,1977.5,4575.74,30.0,24.1,141.5
2023,Maharashtra,Cotton,Kharif,522.4,1535.7,802.25,883.7,29.3,139.8
2023,Maharashtra,Cotton,Rabi,327.7,1452.4,475.95,30.0,15.6,145.1
2023,Maharashtra,Sugarcane,Kharif,77174.0,850.3,65621.05,927.0,31.4,136.1
2023,Maharashtra,Sugarcane,Rabi,69560.5,935.2,65052.98,168.1,21.3,199.1
2023,Maharashtra,Sugarcane,Zaid,59800.6,704.7,42141.48,102.0,28.2,99.4
2023,Maharashtra,Pulses,Kharif,785.2,1684.3,1322.51,679.7,26.0,88.8
2023,Maharashtra,Pulses,Rabi,1154.8,1587.1,1832.78,236.4,18.7,111.6
2023,Maharashtra,Pulses,Zaid,578.4,1256.3,726.64,60.2,26.8,120.9
2023,Maharashtra,Soybean,Kharif,1065.4,1004.3,1069.98,818.5,26.0,143.4
2023,Maharashtra,Groundnut,Kharif,1600.8,788.1,1261.59,722.4,24.7,184.9
2023,Maharashtra,Groundnut,Rabi,1346.7,962.5,1296.2,66.4,14.3,131.9
2023,Maharashtra,Groundnut,Zaid,1281.2,1019.0,1305.54,264.8,28.8,131.4
2023,Karnataka,Rice,Kharif,2655.2,5001.2,13279.19,877.0,30.0,137.9
2023,Karnataka,Rice,Rabi,1078.6,4557.7,4915.94,44.3,17.7,147.5
2023,Karnataka,Rice,Zaid,1482.8,5427.5,8047.9,69.6,26.8,100.3
2023,Karnataka,Wheat,Kharif,507.2,3409.8,1729.45,864.8,25.8,116.9
2023,Karnataka,Wheat,Rabi,3408.5,4436.8,15122.83,102.8,16.5,146.2
2023,Karnataka,Wheat,Zaid,892.6,4536.1,4048.92,222.8,30.8,159.4
2023,Karnataka,Maize,Kharif,3042.2,2124.0,6461.63,778.2,29.4,127.8
2023,Karnataka,Maize,Rabi,2087.6,2613.9,5456.78,31.1,18.0,143.6
2023,Karnataka,Maize,Zaid,2476.0,2257.7,5590.07,46.0,24.7,115.8
2023,Karnataka,Cotton,Kharif,590.8,1769.8,1045.6,864.3,29.6,113.0
2023,Karnataka,Cotton,Rabi,374.7,1787.6,669.81,210.2,17.8,160.0
2023,Karnataka,Sugarcane,Kharif,83106.2,923.6,76756.89,944.9,27.3,110.9
2023,Karnataka,Sugarcane,Rabi,77099.1,929.2,71640.48,122.6,20.1,166.7
2023,Karnataka,Sugarcane,Zaid,79773.7,808.4,64489.06,139.3,32.3,147.1
2023,Karnataka,Pulses,Kharif,825.9,1496.7,1236.12,886.9,27.8,165.0
2023,Karnataka,Pulses,Rabi,1304.4,1767.8,2305.92,198.7,19.7,167.2
2023,Karnataka,Pulses,Zaid,716.9,1832.7,1313.86,30.0,23.9,101.0
2023,Karnataka,Soybean,Kharif,1307.2,1227.2,1604.2,793.9,33.0,117.9
2023,Karnataka,Groundnut,Kharif,1887.4,1135.7,2143.52,795.6,26.9,149.5
2023,Karnataka,Groundnut,Rabi,1667.9,1170.3,1951.94,179.2,26.8,114.3
2023,Karnataka,Groundnut,Zaid,1233.3,1016.3,1253.4,88.6,23.5,120.1
2023,Andhra Pradesh,Rice,Kharif,3015.4,4232.9,12763.89,816.2,25.1,153.0
2023,Andhra Pradesh,Rice,Rabi,1042.6,4524.6,4717.35,105.6,19.2,147.2
2023,Andhra Pradesh,Rice,Zaid,1421.3,4816.7,6845.98,30.0,29.0,152.3
2023,Andhra Pradesh,Wheat,Kharif,687.2,4531.7,3114.18,862.6,28.0,139.7
2023,Andhra Pradesh,Wheat,Rabi,3907.7,4156.7,16243.14,152.6,11.6,150.3
2023,Andhra Pradesh,Wheat,Zaid,966.3,4003.5,3868.58,142.6,30.2,150.7
2023,Andhra Pradesh,Maize,Kharif,3086.0,2310.4,7129.89,754.9,24.7,160.6
2023,Andhra Pradesh,Maize,Rabi,2293.7,2317.6,5315.88,145.9,17.3,130.8
2023,Andhra Pradesh,Maize,Zaid,2644.1,2624.4,6939.18,30.0,28.2,133.4
2023,Andhra Pradesh,Cotton,Kharif,604.1,1817.7,1098.07,816.3,31.4,170.0
2023,Andhra Pradesh,Cotton,Rabi,319.4,2124.2,678.47,64.2,17.4,175.0
2023,Andhra Pradesh,Sugarcane,Kharif,95785.3,1067.4,102241.23,975.8,23.1,126.3
2023,Andhra Pradesh,Sugarcane,Rabi,83166.0,957.2,79606.5,30.0,15.4,136.8
2023,Andhra Pradesh,Sugarcane,Zaid,73088.1,883.6,64580.65,175.6,23.7,128.6
2023,Andhra Pradesh,Pulses,Kharif,859.3,1701.5,1462.1,945.0,23.7,144.5
2023,Andhra Pradesh,Pulses,Rabi,1139.4,1487.3,1694.63,30.0,26.9,137.2
2023,Andhra Pradesh,Pulses,Zaid,809.7,1560.8,1263.78,160.2,30.2,125.1
2023,Andhra Pradesh,Soybean,Kharif,1182.8,1125.0,1330.65,849.0,25.4,129.4
2023,Andhra Pradesh,Groundnut,Kharif,1961.0,964.6,1891.58,996.1,29.2,110.6
2023,Andhra Pradesh,Groundnut,Rabi,1790.6,1020.3,1826.95,30.0,17.8,137.0
2023,Andhra Pradesh,Groundnut,Zaid,1410.9,1131.3,1596.15,30.0,35.3,150.9
2023,Tamil Nadu,Rice,Kharif,3008.3,4996.4,15030.67,888.1,30.2,143.2
2023,Tamil Nadu,Rice,Rabi,1080.6,4642.7,5016.9,196.2,18.1,96.9
2023,Tamil Nadu,Rice,Zaid,1496.9,4386.5,6566.15,255.5,30.6,155.5
2023,Tamil Nadu,Wheat,Kharif,665.2,4162.3,2768.76,750.0,33.8,146.4
2023,Tamil Nadu,Wheat,Rabi,3982.2,4017.6,15998.89,202.5,15.6,157.8
2023,Tamil Nadu,Wheat,Zaid,932.3,4542.5,4234.97,95.8,24.0,128.6
2023,Tamil Nadu,Maize,Kharif,2932.8,2224.6,6524.31,778.1,25.4,161.1
2023,Tamil Nadu,Maize,Rabi,1896.9,2820.4,5350.02,49.4,15.8,135.3
2023,Tamil Nadu,Maize,Zaid,2774.5,2537.4,7040.02,54.8,23.2,92.3
2023,Tamil Nadu,Cotton,Kharif,598.9,2018.9,1209.12,796.1,24.3,151.2
2023,Tamil Nadu,Cotton,Rabi,355.1,2292.9,814.21,76.9,16.8,153.5
2023,Tamil Nadu,Sugarcane,Kharif,82905.6,1005.5,83361.58,798.7,30.8,141.4
2023,Tamil Nadu,Sugarcane,Rabi,87194.2,1096.3,95591.0,82.7,17.2,115.5
2023,Tamil Nadu,Sugarcane,Zaid,77960.3,936.4,73002.02,63.2,21.7,173.5
2023,Tamil Nadu,Pulses,Kharif,972.2,1600.1,1555.62,943.1,26.7,160.2
2023,Tamil Nadu,Pulses,Rabi,1446.4,1776.8,2569.96,272.4,23.3,139.2
2023,Tamil Nadu,Pulses,Zaid,760.7,2004.8,1525.05,69.5,26.5,182.9
2023,Tamil Nadu,Soybean,Kharif,1270.8,1346.7,1711.39,828.0,27.8,113.1
2023,Tamil Nadu,Groundnut,Kharif,1883.6,1113.5,2097.39,918.3,27.1,168.8
2023,Tamil Nadu,Groundnut,Rabi,1713.1,1087.1,1862.31,94.6,16.7,164.1
2023,Tamil Nadu,Groundnut,Zaid,1630.5,1149.0,1873.44,196.8,31.0,93.3
2023,West Bengal,Rice,Kharif,2600.5,5268.6,13700.99,830.6,26.9,157.6
2023,West Bengal,Rice,Rabi,925.6,4440.5,4110.13,213.7,15.5,108.7
2023,West Bengal,Rice,Zaid,1513.3,4605.9,6970.11,68.2,36.0,142.4
2023,West Bengal,Wheat,Kharif,611.5,3575.9,2186.66,868.6,28.7,143.1
2023,West Bengal,Wheat,Rabi,3438.0,3346.8,11506.3,275.5,17.8,160.7
2023,West Bengal,Wheat,Zaid,734.7,3543.8,2603.63,115.9,28.4,122.7
2023,West Bengal,Maize,Kharif,2972.1,2457.5,7303.94,1039.7,29.0,165.1
2023,West Bengal,Maize,Rabi,2264.6,2344.4,5309.13,30.0,20.0,134.1
2023,West Bengal,Maize,Zaid,2563.7,1910.3,4897.44,53.2,27.2,123.2
2023,West Bengal,Cotton,Kharif,496.6,1882.9,935.05,805.6,26.5,138.5
2023,West Bengal,Cotton,Rabi,364.0,1940.5,706.34,73.7,20.8,166.8
2023,West Bengal,Sugarcane,Kharif,78059.0,855.3,66763.86,826.2,27.2,139.9
2023,West Bengal,Sugarcane,Rabi,74887.5,939.6,70364.29,52.8,20.1,134.2
2023,West Bengal,Sugarcane,Zaid,77376.6,947.4,73306.59,182.2,32.4,173.5
2023,West Bengal,Pulses,Kharif,986.7,1870.1,1845.23,1016.8,30.6,158.3
2023,West Bengal,Pulses,Rabi,1220.7,1428.2,1743.4,152.4,24.7,71.9
2023,West Bengal,Pulses,Zaid,670.4,1666.7,1117.36,220.2,26.3,140.8
2023,West Bengal,Soybean,Kharif,1347.0,1098.2,1479.28,882.0,32.9,180.9
2023,West Bengal,Groundnut,Kharif,1807.7,936.6,1693.09,870.2,29.5,115.4
2023,West Bengal,Groundnut,Rabi,1766.4,893.9,1578.98,217.9,17.3,161.6
2023,West Bengal,Groundnut,Zaid,1324.1,986.4,1306.09,30.0,30.3,129.7
2023,Odisha,Rice,Kharif,2341.7,3566.3,8351.2,728.2,22.3,159.2
2023,Odisha,Rice,Rabi,917.3,4228.3,3878.62,30.0,21.2,148.1
2023,Odisha,Rice,Zaid,1145.6,3768.2,4316.85,30.0,28.1,133.6
2023,Odisha,Wheat,Kharif,505.2,3459.0,1747.49,988.3,25.9,142.9
2023,Odisha,Wheat,Rabi,3074.7,3012.0,9261.0,44.9,17.6,120.3
2023,Odisha,Wheat,Zaid,572.3,3443.6,1970.77,168.9,23.9,169.5
2023,Odisha,Maize,Kharif,2583.4,1947.1,5030.14,950.4,27.2,140.7
2023,Odisha,Maize,Rabi,1590.1,2118.3,3368.31,238.5,19.0,171.1
2023,Odisha,Maize,Zaid,1966.0,1780.5,3500.46,67.8,22.4,134.6
2023,Odisha,Cotton,Kharif,413.5,1749.3,723.34,854.5,28.2,161.6
2023,Odisha,Cotton,Rabi,274.1,1589.7,435.74,254.2,14.2,114.3
2023,Odisha,Sugarcane,Kharif,67744.3,783.3,53064.11,1067.8,25.4,104.8
2023,Odisha,Sugarcane,Rabi,63283.7,674.1,42659.54,109.8,14.2,162.0
2023,Odisha,Sugarcane,Zaid,61249.1,720.4,44123.85,207.0,20.9,148.8
2023,Odisha,Pulses,Kharif,721.9,1562.8,1128.19,863.1,22.4,117.1
2023,Odisha,Pulses,Rabi,973.9,1496.0,1456.95,231.7,23.3,130.9
2023,Odisha,Pulses,Zaid,533.8,1215.3,648.73,175.0,27.1,98.7
2023,Odisha,Soybean,Kharif,1033.6,1041.8,1076.8,819.3,28.1,155.6
2023,Odisha,Groundnut,Kharif,1532.8,732.9,1123.39,954.8,30.2,95.7
2023,Odisha,Groundnut,Rabi,1257.0,773.8,972.67,64.5,16.4,173.8
2023,Odisha,Groundnut,Zaid,878.5,787.1,691.47,151.6,26.5,140.1
2023,Bihar,Rice,Kharif,2271.4,3980.4,9041.08,972.5,32.1,121.6
